show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,month_added,genre
s2365,Movie,A Whisker Away,"Junichi Sato, Tomotaka Shibayama",Japan,2020-06-18,2020,TV-PG,104 min,"Anime Features, Children & Family Movies, International Movies",2020,6,Children & Family Movies
s2365,Movie,A Whisker Away,"Junichi Sato, Tomotaka Shibayama",Japan,2020-06-18,2020,TV-PG,104 min,"Anime Features, Children & Family Movies, International Movies",2020,6,International Movies
s2366,Movie,Alexandria ... Why?,Youssef Chahine,Egypt,2020-06-18,1979,TV-MA,131 min,"Classic Movies, Dramas, International Movies",2020,6,Classic Movies
s2366,Movie,Alexandria ... Why?,Youssef Chahine,Egypt,2020-06-18,1979,TV-MA,131 min,"Classic Movies, Dramas, International Movies",2020,6,Dramas
s2366,Movie,Alexandria ... Why?,Youssef Chahine,Egypt,2020-06-18,1979,TV-MA,131 min,"Classic Movies, Dramas, International Movies",2020,6,International Movies
s2367,Movie,Alexandria: Again and Forever,Youssef Chahine,Egypt,2020-06-18,1989,TV-MA,109 min,"Classic Movies, Dramas, International Movies",2020,6,Classic Movies
s2367,Movie,Alexandria: Again and Forever,Youssef Chahine,Egypt,2020-06-18,1989,TV-MA,109 min,"Classic Movies, Dramas, International Movies",2020,6,Dramas
s2367,Movie,Alexandria: Again and Forever,Youssef Chahine,Egypt,2020-06-18,1989,TV-MA,109 min,"Classic Movies, Dramas, International Movies",2020,6,International Movies
s2368,Movie,An Egyptian Story,Youssef Chahine,Egypt,2020-06-18,1982,TV-MA,129 min,"Classic Movies, Dramas, Independent Movies",2020,6,Classic Movies
s2368,Movie,An Egyptian Story,Youssef Chahine,Egypt,2020-06-18,1982,TV-MA,129 min,"Classic Movies, Dramas, Independent Movies",2020,6,Dramas
s2368,Movie,An Egyptian Story,Youssef Chahine,Egypt,2020-06-18,1982,TV-MA,129 min,"Classic Movies, Dramas, Independent Movies",2020,6,Independent Movies
s2369,Movie,Cairo Station,Youssef Chahine,Egypt,2020-06-18,1958,TV-14,73 min,"Classic Movies, Dramas, International Movies",2020,6,Classic Movies
s2369,Movie,Cairo Station,Youssef Chahine,Egypt,2020-06-18,1958,TV-14,73 min,"Classic Movies, Dramas, International Movies",2020,6,Dramas
s2369,Movie,Cairo Station,Youssef Chahine,Egypt,2020-06-18,1958,TV-14,73 min,"Classic Movies, Dramas, International Movies",2020,6,International Movies
s2370,Movie,Dark Waters,Youssef Chahine,Egypt,2020-06-18,1956,TV-14,104 min,"Classic Movies, Dramas, International Movies",2020,6,Classic Movies
s2370,Movie,Dark Waters,Youssef Chahine,Egypt,2020-06-18,1956,TV-14,104 min,"Classic Movies, Dramas, International Movies",2020,6,Dramas
s2370,Movie,Dark Waters,Youssef Chahine,Egypt,2020-06-18,1956,TV-14,104 min,"Classic Movies, Dramas, International Movies",2020,6,International Movies
s2372,Movie,Lola Igna,Eduardo Roy Jr.,Philippines,2020-06-18,2019,TV-14,114 min,"Comedies, International Movies",2020,6,Comedies
s2372,Movie,Lola Igna,Eduardo Roy Jr.,Philippines,2020-06-18,2019,TV-14,114 min,"Comedies, International Movies",2020,6,International Movies
s2373,Movie,One Take,Manatsanun Phanlerdwongsakul,Thailand,2020-06-18,2020,TV-G,86 min,"Documentaries, International Movies, Music & Musicals",2020,6,Documentaries
s2373,Movie,One Take,Manatsanun Phanlerdwongsakul,Thailand,2020-06-18,2020,TV-G,86 min,"Documentaries, International Movies, Music & Musicals",2020,6,International Movies
s2373,Movie,One Take,Manatsanun Phanlerdwongsakul,Thailand,2020-06-18,2020,TV-G,86 min,"Documentaries, International Movies, Music & Musicals",2020,6,Music & Musicals
s2374,Movie,Saladin,Youssef Chahine,Egypt,2020-06-18,1963,TV-MA,194 min,"Action & Adventure, Classic Movies, Dramas",2020,6,Action & Adventure
s2374,Movie,Saladin,Youssef Chahine,Egypt,2020-06-18,1963,TV-MA,194 min,"Action & Adventure, Classic Movies, Dramas",2020,6,Classic Movies
s2374,Movie,Saladin,Youssef Chahine,Egypt,2020-06-18,1963,TV-MA,194 min,"Action & Adventure, Classic Movies, Dramas",2020,6,Dramas
s2375,Movie,Stray Bullet,Georges Hachem,Lebanon,2020-06-18,2010,TV-MA,76 min,"Dramas, International Movies, Romantic Movies",2020,6,Dramas
s2375,Movie,Stray Bullet,Georges Hachem,Lebanon,2020-06-18,2010,TV-MA,76 min,"Dramas, International Movies, Romantic Movies",2020,6,International Movies
s2375,Movie,Stray Bullet,Georges Hachem,Lebanon,2020-06-18,2010,TV-MA,76 min,"Dramas, International Movies, Romantic Movies",2020,6,Romantic Movies
s2376,Movie,The Blazing Sun,Youssef Chahine,Egypt,2020-06-18,1954,TV-14,116 min,"Classic Movies, Dramas, International Movies",2020,6,Classic Movies
s2376,Movie,The Blazing Sun,Youssef Chahine,Egypt,2020-06-18,1954,TV-14,116 min,"Classic Movies, Dramas, International Movies",2020,6,Dramas
s2376,Movie,The Blazing Sun,Youssef Chahine,Egypt,2020-06-18,1954,TV-14,116 min,"Classic Movies, Dramas, International Movies",2020,6,International Movies
s2377,Movie,The Land,Youssef Chahine,Egypt,2020-06-18,1970,TV-MA,130 min,"Classic Movies, Dramas, International Movies",2020,6,Classic Movies
s2377,Movie,The Land,Youssef Chahine,Egypt,2020-06-18,1970,TV-MA,130 min,"Classic Movies, Dramas, International Movies",2020,6,Dramas
s2377,Movie,The Land,Youssef Chahine,Egypt,2020-06-18,1970,TV-MA,130 min,"Classic Movies, Dramas, International Movies",2020,6,International Movies
s2378,Movie,The Nut Job,Peter Lepeniotis,Canada,2020-06-18,2014,PG,85 min,"Children & Family Movies, Comedies",2020,6,Children & Family Movies
s2378,Movie,The Nut Job,Peter Lepeniotis,Canada,2020-06-18,2014,PG,85 min,"Children & Family Movies, Comedies",2020,6,Comedies
s4654,Movie,City of Joy,Madeleine Gavin,United States,2018-09-07,2018,TV-MA,77 min,Documentaries,2018,9,Documentaries
s2380,Movie,An Evening with Beverly Luff Linn,Jim Hosking,United Kingdom,2020-06-17,2018,R,108 min,"Comedies, Independent Movies",2020,6,Comedies
s2380,Movie,An Evening with Beverly Luff Linn,Jim Hosking,United Kingdom,2020-06-17,2018,R,108 min,"Comedies, Independent Movies",2020,6,Independent Movies
s2381,Movie,Riding Faith,Paco Aguilar,United States,2020-06-17,2020,TV-PG,81 min,"Children & Family Movies, Dramas, Faith & Spirituality",2020,6,Children & Family Movies
s2381,Movie,Riding Faith,Paco Aguilar,United States,2020-06-17,2020,TV-PG,81 min,"Children & Family Movies, Dramas, Faith & Spirituality",2020,6,Dramas
s2381,Movie,Riding Faith,Paco Aguilar,United States,2020-06-17,2020,TV-PG,81 min,"Children & Family Movies, Dramas, Faith & Spirituality",2020,6,Faith & Spirituality
s2382,Movie,Last Flight to Abuja,Obi Emelonye,Nigeria,2020-06-16,2012,TV-14,76 min,"Dramas, International Movies",2020,6,Dramas
s2382,Movie,Last Flight to Abuja,Obi Emelonye,Nigeria,2020-06-16,2012,TV-14,76 min,"Dramas, International Movies",2020,6,International Movies
s2383,Movie,The Darkness,Greg McLean,United States,2020-06-16,2016,PG-13,92 min,"Horror Movies, Thrillers",2020,6,Horror Movies
s2383,Movie,The Darkness,Greg McLean,United States,2020-06-16,2016,PG-13,92 min,"Horror Movies, Thrillers",2020,6,Thrillers
s2386,Movie,Underdogs,Juan José Campanella,Argentina,2020-06-15,2013,PG,85 min,"Children & Family Movies, Sports Movies",2020,6,Children & Family Movies
s2386,Movie,Underdogs,Juan José Campanella,Argentina,2020-06-15,2013,PG,85 min,"Children & Family Movies, Sports Movies",2020,6,Sports Movies
s2387,Movie,Wira,Adrian Teh,Malaysia,2020-06-15,2019,TV-14,108 min,"Action & Adventure, Dramas, International Movies",2020,6,Action & Adventure
s2387,Movie,Wira,Adrian Teh,Malaysia,2020-06-15,2019,TV-14,108 min,"Action & Adventure, Dramas, International Movies",2020,6,Dramas
s2387,Movie,Wira,Adrian Teh,Malaysia,2020-06-15,2019,TV-14,108 min,"Action & Adventure, Dramas, International Movies",2020,6,International Movies
s2388,Movie,4th Republic,Ishaya Bako,Nigeria,2020-06-13,2019,TV-MA,120 min,"Dramas, International Movies, Thrillers",2020,6,Dramas
s2388,Movie,4th Republic,Ishaya Bako,Nigeria,2020-06-13,2019,TV-MA,120 min,"Dramas, International Movies, Thrillers",2020,6,International Movies
s2388,Movie,4th Republic,Ishaya Bako,Nigeria,2020-06-13,2019,TV-MA,120 min,"Dramas, International Movies, Thrillers",2020,6,Thrillers
s2390,Movie,Asura Guru,A. Raajdheep,India,2020-06-13,2020,TV-14,117 min,"Dramas, International Movies",2020,6,Dramas
s2390,Movie,Asura Guru,A. Raajdheep,India,2020-06-13,2020,TV-14,117 min,"Dramas, International Movies",2020,6,International Movies
s2392,Movie,Milea,"Fajar Bustomi, Pidi Baiq",Indonesia,2020-06-13,2020,TV-14,100 min,"Dramas, International Movies, Romantic Movies",2020,6,Dramas
s2392,Movie,Milea,"Fajar Bustomi, Pidi Baiq",Indonesia,2020-06-13,2020,TV-14,100 min,"Dramas, International Movies, Romantic Movies",2020,6,International Movies
s2392,Movie,Milea,"Fajar Bustomi, Pidi Baiq",Indonesia,2020-06-13,2020,TV-14,100 min,"Dramas, International Movies, Romantic Movies",2020,6,Romantic Movies
s2393,Movie,Axone,Nicholas Kharkongor,India,2020-06-12,2020,TV-MA,101 min,"Comedies, Dramas, Independent Movies",2020,6,Comedies
s2393,Movie,Axone,Nicholas Kharkongor,India,2020-06-12,2020,TV-MA,101 min,"Comedies, Dramas, Independent Movies",2020,6,Dramas
s2393,Movie,Axone,Nicholas Kharkongor,India,2020-06-12,2020,TV-MA,101 min,"Comedies, Dramas, Independent Movies",2020,6,Independent Movies
s2394,Movie,Da 5 Bloods,Spike Lee,United States,2020-06-12,2020,R,156 min,"Action & Adventure, Dramas",2020,6,Action & Adventure
s2394,Movie,Da 5 Bloods,Spike Lee,United States,2020-06-12,2020,R,156 min,"Action & Adventure, Dramas",2020,6,Dramas
s2399,Movie,Okko's Inn,Kitaro Kosaka,Japan,2020-06-12,2018,PG,96 min,"Anime Features, Children & Family Movies",2020,6,Anime Features
s2399,Movie,Okko's Inn,Kitaro Kosaka,Japan,2020-06-12,2018,PG,96 min,"Anime Features, Children & Family Movies",2020,6,Children & Family Movies
s2403,Movie,From A to B,Ali F. Mostafa,United Arab Emirates,2020-06-11,2014,TV-MA,104 min,"Comedies, Dramas, International Movies",2020,6,Comedies
s2403,Movie,From A to B,Ali F. Mostafa,United Arab Emirates,2020-06-11,2014,TV-MA,104 min,"Comedies, Dramas, International Movies",2020,6,Dramas
s2403,Movie,From A to B,Ali F. Mostafa,United Arab Emirates,2020-06-11,2014,TV-MA,104 min,"Comedies, Dramas, International Movies",2020,6,International Movies
s2404,Movie,Menahi,Ayman Makram,Saudi Arabia,2020-06-11,2008,TV-14,101 min,"Comedies, International Movies",2020,6,Comedies
s2404,Movie,Menahi,Ayman Makram,Saudi Arabia,2020-06-11,2008,TV-14,101 min,"Comedies, International Movies",2020,6,International Movies
s2406,TV Show,DC's Legends of Tomorrow,Rob Seidenglanz,United States,2020-06-10,2020,TV-14,5 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",2020,6,TV Action & Adventure
s2406,TV Show,DC's Legends of Tomorrow,Rob Seidenglanz,United States,2020-06-10,2020,TV-14,5 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",2020,6,TV Sci-Fi & Fantasy
s2408,Movie,Middle Men,George Gallo,United States,2020-06-10,2009,R,113 min,"Comedies, Dramas, Independent Movies",2020,6,Comedies
s2408,Movie,Middle Men,George Gallo,United States,2020-06-10,2009,R,113 min,"Comedies, Dramas, Independent Movies",2020,6,Dramas
s2408,Movie,Middle Men,George Gallo,United States,2020-06-10,2009,R,113 min,"Comedies, Dramas, Independent Movies",2020,6,Independent Movies
s2411,Movie,The Witch: Part 1 - The Subversion,Park Hoon-jung,South Korea,2020-06-10,2018,TV-MA,126 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",2020,6,Action & Adventure
s2411,Movie,The Witch: Part 1 - The Subversion,Park Hoon-jung,South Korea,2020-06-10,2018,TV-MA,126 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",2020,6,International Movies
s2411,Movie,The Witch: Part 1 - The Subversion,Park Hoon-jung,South Korea,2020-06-10,2018,TV-MA,126 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",2020,6,Sci-Fi & Fantasy
s2412,Movie,Before I Fall,Ry Russo-Young,United States,2020-06-08,2017,PG-13,98 min,"Dramas, Romantic Movies",2020,6,Dramas
s2412,Movie,Before I Fall,Ry Russo-Young,United States,2020-06-08,2017,PG-13,98 min,"Dramas, Romantic Movies",2020,6,Romantic Movies
s2413,Movie,365 Days,"Barbara Białowąs, Tomasz Mandes",Poland,2020-06-07,2020,TV-MA,114 min,"Dramas, International Movies, Romantic Movies",2020,6,Dramas
s2413,Movie,365 Days,"Barbara Białowąs, Tomasz Mandes",Poland,2020-06-07,2020,TV-MA,114 min,"Dramas, International Movies, Romantic Movies",2020,6,International Movies
s2413,Movie,365 Days,"Barbara Białowąs, Tomasz Mandes",Poland,2020-06-07,2020,TV-MA,114 min,"Dramas, International Movies, Romantic Movies",2020,6,Romantic Movies
s2414,Movie,Forensic,"Akhil Paul, Anas Khan",India,2020-06-07,2020,TV-14,132 min,"International Movies, Thrillers",2020,6,International Movies
s2414,Movie,Forensic,"Akhil Paul, Anas Khan",India,2020-06-07,2020,TV-14,132 min,"International Movies, Thrillers",2020,6,Thrillers
s2415,Movie,Project Papa,Kanika Batra,India,2020-06-07,2018,TV-14,92 min,"Dramas, Independent Movies, International Movies",2020,6,Dramas
s2415,Movie,Project Papa,Kanika Batra,India,2020-06-07,2018,TV-14,92 min,"Dramas, Independent Movies, International Movies",2020,6,Independent Movies
s2415,Movie,Project Papa,Kanika Batra,India,2020-06-07,2018,TV-14,92 min,"Dramas, Independent Movies, International Movies",2020,6,International Movies
s2417,Movie,The Night Clerk,Michael Cristofer,United States,2020-06-06,2020,R,90 min,"Dramas, Independent Movies",2020,6,Dramas
s2417,Movie,The Night Clerk,Michael Cristofer,United States,2020-06-06,2020,R,90 min,"Dramas, Independent Movies",2020,6,Independent Movies
s2419,Movie,Before the Summer Crowds,Mohamed Khan,Egypt,2020-06-05,2016,TV-14,86 min,"Dramas, International Movies",2020,6,Dramas
s2419,Movie,Before the Summer Crowds,Mohamed Khan,Egypt,2020-06-05,2016,TV-14,86 min,"Dramas, International Movies",2020,6,International Movies
s2420,Movie,Big Stone Gap,Adriana Trigiani,United States,2020-06-05,2014,PG-13,103 min,"Comedies, Romantic Movies",2020,6,Comedies
s2420,Movie,Big Stone Gap,Adriana Trigiani,United States,2020-06-05,2014,PG-13,103 min,"Comedies, Romantic Movies",2020,6,Romantic Movies
s2421,Movie,Choked: Paisa Bolta Hai,Anurag Kashyap,India,2020-06-05,2020,TV-14,114 min,"Dramas, International Movies",2020,6,Dramas
s2421,Movie,Choked: Paisa Bolta Hai,Anurag Kashyap,India,2020-06-05,2020,TV-14,114 min,"Dramas, International Movies",2020,6,International Movies
s2422,Movie,Merry Men 2: Another Mission,Moses Inwang,Nigeria,2020-06-05,2019,TV-MA,115 min,"Comedies, International Movies",2020,6,Comedies
s2422,Movie,Merry Men 2: Another Mission,Moses Inwang,Nigeria,2020-06-05,2019,TV-MA,115 min,"Comedies, International Movies",2020,6,International Movies
s2424,TV Show,Supernatural,Phil Sgriccia,United States,2020-06-05,2019,TV-14,15 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Horror",2020,6,Classic & Cult TV
s2424,TV Show,Supernatural,Phil Sgriccia,United States,2020-06-05,2019,TV-14,15 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Horror",2020,6,TV Action & Adventure
s2424,TV Show,Supernatural,Phil Sgriccia,United States,2020-06-05,2019,TV-14,15 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Horror",2020,6,TV Horror
s2425,Movie,The Last Days of American Crime,Olivier Megaton,United States,2020-06-05,2020,TV-MA,149 min,"Action & Adventure, Dramas, Independent Movies",2020,6,Action & Adventure
s2425,Movie,The Last Days of American Crime,Olivier Megaton,United States,2020-06-05,2020,TV-MA,149 min,"Action & Adventure, Dramas, Independent Movies",2020,6,Dramas
s2425,Movie,The Last Days of American Crime,Olivier Megaton,United States,2020-06-05,2020,TV-MA,149 min,"Action & Adventure, Dramas, Independent Movies",2020,6,Independent Movies
s2428,Movie,Hot Sweet Sour,Andaç Haznedaroğlu,Turkey,2020-06-04,2017,TV-14,102 min,"Dramas, International Movies, Romantic Movies",2020,6,Dramas
s2428,Movie,Hot Sweet Sour,Andaç Haznedaroğlu,Turkey,2020-06-04,2017,TV-14,102 min,"Dramas, International Movies, Romantic Movies",2020,6,International Movies
s2428,Movie,Hot Sweet Sour,Andaç Haznedaroğlu,Turkey,2020-06-04,2017,TV-14,102 min,"Dramas, International Movies, Romantic Movies",2020,6,Romantic Movies
s2429,Movie,Overnight Republic,Murat Kepez,Turkey,2020-06-04,2017,TV-MA,105 min,"Comedies, International Movies",2020,6,Comedies
s2429,Movie,Overnight Republic,Murat Kepez,Turkey,2020-06-04,2017,TV-MA,105 min,"Comedies, International Movies",2020,6,International Movies
s2430,Movie,Can’t Complain,Ahmed Nader Galal,Egypt,2020-06-03,2007,TV-MA,114 min,"Comedies, International Movies, Romantic Movies",2020,6,Comedies
s2430,Movie,Can’t Complain,Ahmed Nader Galal,Egypt,2020-06-03,2007,TV-MA,114 min,"Comedies, International Movies, Romantic Movies",2020,6,International Movies
s2430,Movie,Can’t Complain,Ahmed Nader Galal,Egypt,2020-06-03,2007,TV-MA,114 min,"Comedies, International Movies, Romantic Movies",2020,6,Romantic Movies
s2431,Movie,Lady Bird,Greta Gerwig,United States,2020-06-03,2017,R,94 min,"Comedies, Dramas, Independent Movies",2020,6,Comedies
s2431,Movie,Lady Bird,Greta Gerwig,United States,2020-06-03,2017,R,94 min,"Comedies, Dramas, Independent Movies",2020,6,Dramas
s2431,Movie,Lady Bird,Greta Gerwig,United States,2020-06-03,2017,R,94 min,"Comedies, Dramas, Independent Movies",2020,6,Independent Movies
